student_id,first_high_school_attended,school_district,gender,race_ethnicity,percent_absent,gpa,act_reading_score,act_math_score
6687,Wilson,Wilson,Male,White,3.796322584,3.559999943,32,30
6901,Wilson,Wilson,Male,White,4.148471832,3.883500099,25,30
7348,Wilson,Wilson,Female,White,11.60648823,3.499000072,25,16
7431,Wilson,Wilson,Female,White,1.587818742,3.967000008,24,26
8676,Wilson,Wilson,Female,White,0.409999996,3.743750095,31,27
10061,Wilson,Wilson,Male,White,0.547965109,3.671999931,23,23
10630,Wilson,Wilson,Male,White,11.07999992,3.139499903,34,28
10679,Wilson,Wilson,Female,White,7.192957878,3.133500099,14,19
13091,Wilson,Wilson,Female,White,4.944767475,3.722000122,31,24
13188,Wilson,Wilson,Male,White,0.73323822,3.879999876,24,16
13627,Wilson,Wilson,Male,White,1.980198026,2.054884911,11,15
15060,Wilson,Wilson,Male,White,3.253644228,3.719150066,27,28
15823,Wilson,Wilson,Female,White,7.730320454,2.991000175,20,21
16532,Wilson,Wilson,Female,White,5.147142887,4,27,26
16676,Wilson,Wilson,Male,White,5.783667564,2.646999836,29,23
17201,Wilson,Wilson,Female,White,0.805991471,3.531000137,25,18
17659,Wilson,Wilson,Female,White,6.795128822,3.958499908,36,36
17702,Wilson,Wilson,Female,White,8.300940514,3.114550114,17,16
18127,Wilson,Wilson,Male,White,1.766619444,1.516049981,21,16
18268,Wilson,Wilson,Female,White,3.661828756,3.239059925,20,17
18388,Wilson,Wilson,Female,White,11.52130318,2.763999939,18,17
19192,Wilson,Wilson,Male,White,2.032531738,2.012500048,12,15
19330,Wilson,Wilson,Female,White,7.175925732,2.769999981,20,17
19883,Wilson,Wilson,Female,White,6.143874168,3.292500019,16,16
20009,Wilson,Wilson,Male,White,5.189504147,3.881999969,29,32
20229,Wilson,Wilson,Female,White,1.587818742,4,36,35
20754,Wilson,Wilson,Male,White,0.571428597,2.932499886,22,29
21011,Wilson,Wilson,Female,White,3.136778116,2.730000019,13,15
21255,Wilson,Wilson,Female,White,4.580000401,3.832499981,32,25
21791,Wilson,Wilson,Female,White,1.428571343,3.033333302,26,23
22030,Wilson,Wilson,Male,White,4.622998714,3.485000134,18,23
22417,Wilson,Wilson,Female,White,3.108029366,4,30,34
22674,Wilson,Wilson,Male,White,9.288984299,2.929500103,20,16
23100,Wilson,Wilson,Female,White,15.62247467,2.850500107,,
23162,Wilson,Wilson,Female,White,5.729257584,3.624199867,21,17
23539,Wilson,Wilson,Female,White,2.212518215,3.967000008,31,28
23970,Wilson,Wilson,Male,White,0.582743943,2.392849922,22,21
24440,Wilson,Wilson,Female,White,1.952104449,2.106599808,26,13
24650,Wilson,Wilson,Female,White,4.839080334,3.167999983,,
25534,Wilson,Wilson,Male,White,4.917963505,2.196050167,12,16
25903,Wilson,Wilson,Male,White,4.295487881,1.937700033,18,16
26005,Wilson,Wilson,Female,White,2.081513882,3.952600002,32,33
26889,Wilson,Wilson,Male,White,0.282485873,3.514999866,26,24
27331,Wilson,Wilson,Male,White,2.595474005,2.446692467,18,17
27521,Wilson,Wilson,Female,White,0.805991471,2.794950008,19,16
27810,Wilson,Wilson,Female,White,1.879943609,3.833250046,28,29
28195,Wilson,Wilson,Female,White,1.435714364,3.73300004,29,22
28449,Wilson,Wilson,Male,White,3.588401556,3.152500153,22,21
28710,Wilson,Wilson,Female,African-American,20.94067955,1.707999945,14,13
28725,Wilson,Wilson,Male,White,4.43185091,3.635499954,32,24
28945,Wilson,Wilson,Female,White,1.206695795,3.728874922,27,26
29110,Wilson,Wilson,Male,White,9.776836395,2.835000038,22,17
29516,Wilson,Wilson,Male,White,2.020408154,2.630500078,22,19
30893,Wilson,Wilson,Female,White,1.269286752,3.792500019,33,35
30933,Wilson,Wilson,Male,White,3.847025394,3.50454998,23,23
30993,Wilson,Wilson,Male,White,5.518950462,2.779999971,16,15
31043,Wilson,Wilson,Female,White,7.692045689,3.631499767,20,16
31468,Wilson,Wilson,Male,White,2.906743288,3.4375,34,30
32332,Wilson,Wilson,Male,White,1.091298103,3.77579999,31,27
32477,Wilson,Wilson,Female,White,2.964639425,3.185149908,28,24
32664,Wilson,Wilson,Male,White,4.398868561,2.14517498,19,22
32735,Wilson,Wilson,Male,White,10.43941498,1.200000048,,
32789,Wilson,Wilson,Female,White,5.78229332,4,22,18
33043,Wilson,Wilson,Female,White,3.358571529,3.887500048,27,23
33292,Wilson,Wilson,Female,White,19.6728611,2.546949863,,
33489,Wilson,Wilson,Male,White,3.513437033,2.877500057,14,18
33491,Wilson,Wilson,Female,White,6.618811607,1.832999945,,
33860,Wilson,Wilson,Male,White,3.318739176,2.660000086,16,16
34295,Wilson,Wilson,Male,White,8.6022892,1.836400032,13,16
34300,Wilson,Wilson,Female,White,3.204577923,3.413000107,22,23
34884,Wilson,Wilson,Male,White,2.110473394,3.134500027,32,26
35010,Wilson,Wilson,Female,White,4.721664429,3.863500118,27,22
35494,Wilson,Wilson,Female,White,3.321688414,3.542249918,33,30
35982,Wilson,Wilson,Female,White,8.837209702,3.221000195,20,20
35999,Wilson,Wilson,Female,White,4.85860014,3.06099987,27,18
36171,Wilson,Wilson,Female,White,3.481375456,3.05250001,24,19
37740,Wilson,Wilson,Female,African-American,5.407460213,3.288500071,22,17
38042,Wilson,Wilson,Female,White,10.1214695,3.007375002,18,16
38043,Wilson,Wilson,Male,White,5.331428528,2.905050039,30,27
38574,Wilson,Wilson,Female,White,5.910000324,3.49000001,26,21
38753,Wilson,Wilson,Male,White,2.57434392,2.151000023,14,16
39458,Wilson,Wilson,Female,White,12.39111805,3.687000036,25,22
39595,Wilson,Wilson,Female,White,7.723031998,3.166000128,32,23
40111,Wilson,Wilson,Female,White,3.136826754,4,33,35
40171,Wilson,Wilson,Female,White,14.92857075,2.875,,
40797,Wilson,Wilson,Female,White,6.187023163,3.614249945,27,22
40837,Wilson,Wilson,Male,White,11.95936203,1.977999926,15,15
41084,Wilson,Wilson,Male,White,7.16549778,3.378499985,21,17
41124,Wilson,Wilson,Male,White,9.689265251,1.474499941,25,19
41198,Wilson,Wilson,Female,White,1.8347826,3.008500099,18,23
41635,Wilson,Wilson,Male,White,12.36661911,2.631999969,34,28
42880,Wilson,Wilson,Male,White,4.475675583,3.178999901,,
43442,Wilson,Wilson,Female,White,2.492732525,3.875499964,31,27
43869,Wilson,Wilson,Male,White,3.513590813,3.8989501,33,29
44025,Wilson,Wilson,Female,White,3.977142811,2.513999939,27,22
44712,Wilson,Wilson,Male,White,6.727142811,2.906000137,27,19
44771,Wilson,Wilson,Male,White,3.532096863,3.258949995,23,16
45488,Wilson,Wilson,Female,African-American,24.88700485,3.049999952,,
47676,Wilson,Wilson,Female,White,3.458515406,3.799999952,24,27
47933,Wilson,Wilson,Male,White,3.1875,3.694000006,30,26
47941,Wilson,Wilson,Female,White,5.784791946,1.690577507,16,15
48023,Wilson,Wilson,Female,White,5.005738735,2.110499859,15,14
48036,Wilson,Wilson,Male,White,3.160056591,2.76789999,26,18
49883,Wilson,Wilson,Male,White,6.648766518,2.668499947,22,21
50016,Wilson,Wilson,Male,White,7.963663101,3.17599988,28,26
50131,Wilson,Wilson,Male,White,0,4,29,33
50296,Wilson,Wilson,Male,White,1.428571343,3.398000002,16,17
50646,Wilson,Wilson,Male,White,1.667144895,3.59499979,20,22
50802,Wilson,Wilson,Male,White,13.93886471,0.779999971,18,16
51126,Wilson,Wilson,Female,White,1.21246469,3.667950153,17,17
51516,Wilson,Wilson,Female,White,13.70809269,1.564499974,12,17
52614,Wilson,Wilson,Female,White,3.488571405,3.867000103,22,22
53164,Wilson,Wilson,Male,White,2.960755587,3.645249844,32,25
53477,Wilson,Wilson,Male,White,5.55007267,0.460000008,,
53692,Wilson,Wilson,Male,White,2.244541407,2.76789999,21,24
54168,Wilson,Wilson,Male,White,5.865412235,1.597000003,14,16
54384,Wilson,Wilson,Male,White,9.160000801,2.101000071,,
54553,Wilson,Wilson,Female,White,8.685997009,2.883550167,32,21
54578,Wilson,Wilson,Male,Hispanic,19.95007133,1.710000038,,
57009,Wilson,Wilson,Male,African-American,3.090395451,1.588699937,22,14
57752,Wilson,Wilson,Male,White,1.404526234,4,26,26
57984,Wilson,Wilson,Female,White,4.56622982,3.965000153,28,32
58741,Wilson,Wilson,Male,White,2.116883039,2.443666697,14,15
58874,Wilson,Wilson,Female,White,13.66091919,1.94749999,15,14
59309,Wilson,Wilson,Female,African-American,10.75471687,2.300000191,,
59339,Wilson,Wilson,Female,White,5.312768936,3.506750107,32,23
59668,Wilson,Wilson,Male,White,7.336232185,3.619999886,24,23
59733,Wilson,Wilson,Female,White,1.929698706,3.032000065,21,14
59753,Wilson,Wilson,Female,White,11.57388783,2.668499947,14,13
59852,Wilson,Wilson,Male,White,3.755304337,3.467000008,19,31
60275,Wilson,Wilson,Male,White,0.077147022,3.257999897,25,15
60611,Wilson,Wilson,Female,White,14.13220882,2.999500036,26,22
60764,Wilson,Wilson,Male,White,2.960755587,1.881950021,,
62076,Wilson,Wilson,Female,White,2.42503643,3.34250021,19,23
62501,Wilson,Wilson,Female,White,5.630814075,3.614249945,27,21
63243,Wilson,Wilson,Female,,2.203730106,3.230200052,30,22
63445,Wilson,Wilson,Female,White,0.68458277,3.745999813,28,32
63763,Wilson,Wilson,Female,White,5.240000248,2.506000042,,
66289,Wilson,Wilson,Female,White,4.044992924,3.952600002,27,27
66415,Wilson,Wilson,Female,White,2.072135687,1.883599997,14,18
67281,Wilson,Wilson,Male,White,11.95936203,1.381399989,15,18
67952,Wilson,Wilson,Female,White,5.309659004,2.608799934,18,20
68322,Wilson,Wilson,Female,White,7.563845158,3.738399982,25,25
68352,Wilson,Wilson,Female,White,1.714285731,3.364750147,17,26
68423,Wilson,Wilson,Female,White,11.05346489,1.774999976,11,16
68500,Wilson,Wilson,Female,White,14.60735321,1.051499963,,
70286,Wilson,Wilson,Female,White,6.806966782,1.717499971,18,17
70650,Wilson,Wilson,Female,White,4.847161293,3.640699863,22,18
71305,Wilson,Wilson,Female,White,8.33849144,3.516649961,19,16
71366,Wilson,Wilson,Female,White,5.22489357,3.603499889,20,18
71815,Wilson,Wilson,Male,White,4.398305416,1.546563268,,
74193,Wilson,Wilson,Male,White,9.119708061,1.273999929,14,19
74233,Wilson,Wilson,Male,White,10.0427351,1.30975008,,
74974,Wilson,Wilson,Male,White,1.95714283,3.926000118,34,33
75218,Wilson,Wilson,Female,White,3.611032724,3.930500031,32,28
75678,Wilson,Wilson,Male,White,9.63729763,3.572400093,21,19
76132,Wilson,Wilson,Male,White,9.11456871,1.110000014,14,17
76655,Wilson,Wilson,Female,White,3.651129961,3.456769943,22,21
76716,Wilson,Wilson,Female,Hispanic,4.886202335,3.221842527,20,18
76738,Wilson,Wilson,Female,White,3.68458271,3.077499866,16,15
77701,Wilson,Wilson,Male,White,4.48396492,2.965000153,19,19
77900,Wilson,Wilson,Male,White,6.519593716,3.110499859,24,24
79201,Wilson,Wilson,Male,White,11.25510216,2.032500029,11,15
79484,Wilson,Wilson,Male,White,0.68458277,2.680950165,23,17
79530,Wilson,Wilson,Female,White,0.905848801,2.856550217,,
79639,Wilson,Wilson,Male,White,5.639941692,3.357499838,21,23
81039,Wilson,Wilson,Female,White,0.582496405,1.868250012,17,13
81261,Wilson,Wilson,Male,White,4.379746914,3.233500004,14,15
81696,Wilson,Wilson,Female,White,1.492917895,2.658850193,22,15
81888,Wilson,Wilson,Male,White,2.296348333,3.263000011,22,17
82102,Wilson,Wilson,Male,White,16.08134651,0.75,21,17
82483,Wilson,Wilson,Male,White,4.946142673,3.190499783,26,25
83321,Wilson,Wilson,Female,White,2.328966618,3.529699802,21,19
83951,Wilson,Wilson,Female,White,3.059999943,3.375299931,30,17
84339,Wilson,Wilson,Female,White,3.444606543,3.933899879,35,34
84794,Wilson,Wilson,Female,White,2.168571472,3.390000105,27,16
84992,Wilson,Wilson,Female,White,4.10903883,4,36,24
86590,Wilson,Wilson,Male,White,5.416069031,1.382174969,25,15
87472,Wilson,Wilson,Female,White,8.592326164,2.636714935,14,14
88454,Wilson,Wilson,Male,White,4.411764622,3.25,14,15
88572,Wilson,Wilson,Female,White,1.998571396,3.857599974,31,28
88951,Wilson,Wilson,Male,White,6.177143097,1.726999998,22,23
89248,Wilson,Wilson,Female,White,5.584527016,3.777450085,28,29
89715,Wilson,Wilson,Female,White,9.083475113,2.851500034,27,23
90140,Wilson,Wilson,Female,White,11.315341,2.951999903,22,17
90186,Wilson,Wilson,Male,White,26.37195206,0.296000004,,
90306,Wilson,Wilson,Male,White,8.236364365,3.450000048,,
90984,Wilson,Wilson,Female,White,9.552022934,2.304150105,11,16
91533,Wilson,Wilson,Male,White,3.588401556,3.319499969,31,26
91779,Wilson,Wilson,Male,White,0.030042918,2.207750082,22,27
92474,Wilson,Wilson,Male,White,8.433717728,2.869999886,16,18
92615,Wilson,Wilson,Male,White,6.827389717,,,
93066,Wilson,Wilson,Female,White,21.3035717,1.780666709,20,14
93816,Wilson,Wilson,Female,White,8.30567646,2.984666586,14,18
94117,Wilson,Wilson,Male,White,2,3.534999847,34,33
94389,Wilson,Wilson,Female,White,1.81571424,3.63499999,17,27
95875,Wilson,Wilson,Male,White,0.73323822,3.245500088,27,21
95923,Wilson,Wilson,Female,White,2.57434392,2.659049988,15,18
96153,Wilson,Wilson,Male,White,1.877907038,2.503499985,19,16
96399,Wilson,Wilson,Female,White,21.77984619,0.232999995,,
96603,Wilson,Wilson,Male,White,0.771879494,2.010499954,11,16
96617,Wilson,Wilson,Female,Hispanic,2.475290537,3.616499901,21,16
96832,Wilson,Wilson,Male,White,5.094614029,1.879750013,20,16
96905,Wilson,Wilson,Male,Multiple/Native American,10.50638294,3.546499968,25,25
96907,Wilson,Wilson,Female,White,1.336244583,3.46600008,18,17
96971,Wilson,Wilson,Male,White,27.33779144,0.974775016,,
97953,Wilson,Wilson,Male,White,15.69746017,0.990749955,19,14
98390,Wilson,Wilson,Male,White,8.368420601,1.373333335,16,15
98574,Wilson,Wilson,Female,White,10.75070477,1.813499928,21,18
100131,Wilson,Wilson,Male,White,2.435225487,2.450700045,28,27
100182,Wilson,Wilson,Male,White,12.75458431,1.798666596,19,15
100714,Wilson,Wilson,Female,White,8.547142982,3.400000095,26,20
101001,Wilson,Wilson,Male,White,1.855932117,2.600199938,26,26
101399,Wilson,Wilson,Male,White,1.675872087,3.665999889,32,23
101626,Wilson,Wilson,Male,White,6.527616024,2.861999989,13,19
102613,Wilson,Wilson,Male,White,15.62247467,2.10800004,,
103439,Wilson,Wilson,Male,White,25.28701591,1.274968266,,
103767,Wilson,Wilson,Male,White,17.82432556,1.458500028,16,16
103994,Wilson,Wilson,Female,White,8.413570404,3.96449995,31,30
104482,Wilson,Wilson,Female,White,2.902474642,3.430000067,22,22
104564,Wilson,Wilson,Male,White,8.685997009,2.503824949,20,16
105497,Wilson,Wilson,Female,White,5.257267952,4,32,28
106068,Wilson,Wilson,Female,White,5.22489357,2.167500019,25,25
107125,Wilson,Wilson,Female,White,7.504950047,3.576000214,26,28
107642,Wilson,Wilson,Male,White,4.123726368,4,34,36
107787,Wilson,Wilson,Female,White,2.809037924,3.609999895,24,26
109224,Wilson,Wilson,Male,White,3.150506496,2.803299904,20,16
109537,Wilson,Wilson,Female,White,11.0528574,2.59800005,17,23
109767,Wilson,Wilson,Female,White,1.320232868,3.982900143,27,28
110088,Wilson,Wilson,Male,White,1.944837332,3.878999949,31,33
110269,Wilson,Wilson,Male,White,2.912429571,2.95445013,21,23
110583,Wilson,Wilson,Male,White,26.20984459,1.902959943,,
110689,Wilson,Wilson,Female,White,21.25041389,2.921319962,12,17
110789,Wilson,Wilson,Female,White,1.175637364,3.188999891,,
111748,Wilson,Wilson,Male,White,0.761768937,2.875,20,16
4,Common Way,Common Way,Male,White,23.72826004,1.261999965,,
382,Common Way,Common Way,Female,White,16.23250961,1.402899981,,
407,Common Way,Common Way,Male,White,3.328125,2.934999943,18,18
557,Common Way,Common Way,Female,White,1.934086561,3.568500042,19,22
693,Common Way,Common Way,Female,White,3.128939867,3.76425004,,
703,Common Way,Common Way,Female,White,3.808542013,3.959249973,22,23
1312,Common Way,Common Way,Female,White,16.51537323,2.668499947,21,14
1644,Common Way,Common Way,Female,White,5.188841343,3.832499981,26,26
1911,Common Way,Common Way,Female,White,1.699115157,3.218500137,21,18
2035,Common Way,Common Way,Female,White,4.200000286,3.579999924,27,23
2574,Common Way,Common Way,Female,White,9.300144196,2.540100098,,
2908,Common Way,Common Way,Male,White,15.94117641,2.542999983,17,17
3401,Common Way,Common Way,Female,White,4.452074528,1.986000061,12,13
3535,Common Way,Common Way,Male,White,7.861586094,3.17599988,18,14
3878,Common Way,Common Way,Male,White,13.3595171,1.564899921,17,16
3993,Common Way,Common Way,Female,White,12.41860485,2.08920002,13,21
4056,Common Way,Common Way,Male,White,5.075714588,2.468199968,13,17
4318,Common Way,Common Way,Male,White,9.081805229,3.319249868,21,24
4411,Common Way,Common Way,Male,White,6.137055874,1.914999962,11,12
4712,Common Way,Common Way,Male,White,4.497159004,0.923066676,,
4715,Common Way,Common Way,Female,White,8.771755219,2.461999893,,14
4849,Common Way,Common Way,Female,White,2.816287756,4,21,22
4917,Common Way,Common Way,Female,White,6.73022604,2.210999966,13,14
5487,Common Way,Common Way,Male,White,3.409604549,2.826092482,29,22
6120,Common Way,Common Way,Female,White,11.13802814,2.107699871,11,14
6341,Common Way,Common Way,Female,White,3.337094545,3.924749851,22,26
6620,Common Way,Common Way,Male,White,9.067796707,3.119499922,15,18
6754,Common Way,Common Way,Female,White,7.275912285,1.957999945,19,16
6790,Common Way,Common Way,Male,White,16.46076965,2.015500069,13,15
6822,Common Way,Common Way,Male,White,11.03719616,2.763149977,15,13
6942,Common Way,Common Way,Female,White,33.16382217,0.891950011,,
7254,Common Way,Common Way,Female,White,6.57968998,2.955500126,15,15
7550,Common Way,Common Way,Female,White,18.20431709,2.361999989,15,16
7637,Common Way,Common Way,Female,White,7.112403393,3.75999999,32,29
7683,Common Way,Common Way,Female,White,21.49295807,1.64625001,23,17
8090,Common Way,Common Way,Male,White,5.21965313,2.513000011,12,15
8091,Common Way,Common Way,Female,White,3.647142887,2.371999979,15,15
9221,Common Way,Common Way,Female,White,3.584507227,4,21,29
9384,Common Way,Common Way,Female,White,12.46579361,1.25,,
9886,Common Way,Common Way,Male,African-American,4.977528095,2.49000001,11,15
9976,Common Way,Common Way,Female,White,5.477336884,3.234999895,20,20
11211,Common Way,Common Way,Female,White,16.80429459,2.037349939,20,14
11479,Common Way,Common Way,Female,White,2.726361036,4,22,24
11877,Common Way,Common Way,Female,White,5.204802036,3.029999971,16,17
12094,Common Way,Common Way,Female,White,4.528328419,3.812250137,19,20
12428,Common Way,Common Way,Male,White,7.175140858,3.84250021,27,29
12960,Common Way,Common Way,Male,White,1.775071502,3.952499866,23,26
13130,Common Way,Common Way,Male,White,5.446327686,3.09465003,18,15
13384,Common Way,Common Way,Female,Asian/Pacific Islander,2.057224512,3.845499992,14,18
14025,Common Way,Common Way,Female,White,7.25847435,2.956500053,,
14381,Common Way,Common Way,Male,White,11.06376743,2.082149982,25,23
14640,Common Way,Common Way,Female,White,13.5225811,2.534500122,12,16
15149,Common Way,Common Way,Female,White,21.62252617,1.062999964,19,15
15443,Common Way,Common Way,Male,White,3.828301668,3.606299877,29,28
15986,Common Way,Common Way,Female,White,4.890156746,2.759500027,13,16
16208,Common Way,Common Way,Female,White,1.504360557,3.738500118,35,27
16221,Common Way,Common Way,Female,White,2.487288237,3.463000059,24,19
16258,Common Way,Common Way,Male,White,22.15421677,0.655799985,,
16469,Common Way,Common Way,Male,White,19.89573479,2.172100067,24,31
16625,Common Way,Common Way,Male,White,4.191729546,3.299499989,25,26
16643,Common Way,Common Way,Female,White,1.882242918,3.66899991,19,27
16792,Common Way,Common Way,Male,White,3.88643074,2.085549831,19,14
16886,Common Way,Common Way,Female,White,8.160869598,2.750899792,27,22
